V(V),I(A)
14.6,-4e-08
14.8,-5e-08
15.0,-5e-08
15.2,-5e-08
15.4,-5e-08
15.6,-5e-08
15.8,-5e-08
16.0,-5e-08
16.2,-4e-08
16.4,-4e-08
16.6,-4e-08
16.8,-4e-08
17.0,-4e-08
17.2,-4e-08
17.4,-3e-08
17.6,-3e-08
17.8,-3e-08
18.0,-3e-08
18.2,-3e-08
18.4,-3e-08
18.6,-2e-08
18.8,-2e-08
19.0,-2e-08
19.2,-2e-08
19.4,0.0
19.6,2e-08
19.8,-2e-08
20.0,-1e-08
20.2,-1e-08
20.4,-1e-08
20.6,-1e-08
20.8,0.0
21.0,0.0
21.2,0.0
21.4,0.0
21.6,0.0
21.8,1e-08
22.0,1e-08
22.2,1e-08
22.4,1e-08
22.6,1e-08
22.8,1e-08
23.0,2e-08
23.2,2e-08
23.4,2e-08
23.6,2e-08
23.8,2e-08
24.0,3e-08
24.2,3e-08
24.4,3e-08
24.6,4e-08
24.8,4e-08
25.0,5e-08
25.2,6e-08
25.4,7e-08
25.6,8e-08
25.8,9e-08
26.0,1e-07
26.2,1e-07
26.4,1e-07
26.6,1.1e-07
26.8,1.3e-07
27.0,1.4e-07
27.2,1.5e-07
27.4,1.6e-07
27.6,1.8e-07
27.8,1.9e-07
28.0,2e-07
28.2,2.2e-07
28.4,2.4e-07
28.6,2.6e-07
28.8,2.8e-07
29.0,2.9e-07
29.2,3.1e-07
29.4,3.3e-07
29.6,3.4e-07
29.8,3.6e-07
30.0,3.8e-07
30.2,3.9e-07
30.4,4.1e-07
30.6,4.3e-07
30.8,4.5e-07
31.0,4.6e-07
31.2,4.7e-07
31.4,4.9e-07
31.6,5e-07
31.8,5.3e-07
32.0,5.5e-07
32.2,5.8e-07
32.4,6.3e-07
32.6,7e-07
32.8,7.8e-07
33.0,8.8e-07
33.2,9.9e-07
33.4,1.11e-06
33.6,1.24e-06
33.8,1.38e-06
34.0,1.54e-06
34.2,1.7e-06
34.4,1.87e-06
34.6,2.05e-06
34.8,2.25e-06
35.0,2.47e-06
35.2,2.71e-06
35.4,2.98e-06
35.6,3.27e-06
35.8,3.6e-06
36.0,3.96e-06
36.2,4.4e-06
36.4,4.88e-06
36.6,5.38e-06
36.8,5.91e-06
37.0,6.45e-06
37.2,6.98e-06
37.4,7.55e-06
37.6,8.11e-06
37.8,8.64e-06
38.0,9.15e-06
38.2,9.66e-06
38.4,1.015e-05
38.6,1.064e-05
38.8,1.11e-05
39.0,1.154e-05
39.2,1.194e-05
39.4,1.244e-05
39.6,1.285e-05
39.8,1.327e-05
40.0,1.369e-05
40.2,1.411e-05
40.4,1.447e-05
40.6,1.481e-05
40.8,1.514e-05
41.0,1.552e-05
41.2,1.598e-05
41.4,1.64e-05
41.6,1.677e-05
41.8,1.712e-05
42.0,1.747e-05
42.2,1.78e-05
42.4,1.811e-05
42.6,1.843e-05
42.8,1.875e-05
43.0,1.908e-05
43.2,1.942e-05
43.4,1.973e-05
44.8,0.000217
45.0,0.000219
45.2,0.000222
45.4,0.000225
45.6,0.000228
45.8,0.000231
46.0,0.000234
46.2,0.000236
46.4,0.000239
46.6,0.000242
46.8,0.000245
47.0,0.000248
47.2,0.000251
47.4,0.000254
47.6,0.000257
47.8,0.00026
48.0,0.000263
48.2,0.000267
48.4,0.00027
48.6,0.000274
48.8,0.000278
49.0,0.000282
49.2,0.000286
49.4,0.000291
49.6,0.000296
49.8,0.000301
50.0,0.000307
