V(V),I(A)
19.8,7.92e-05
19.8,7.97e-05
19.8,7.979999999999999e-05
19.9,8e-05
19.9,8.02e-05
20.0,8.03e-05
20.0,8.06e-05
20.0,8.06e-05
20.1,8.09e-05
20.1,8.109999999999999e-05
20.2,8.120000000000001e-05
20.2,8.159999999999999e-05
20.2,8.170000000000001e-05
20.3,8.209999999999999e-05
20.3,8.240000000000001e-05
20.4,8.26e-05
20.4,8.3e-05
20.4,8.3e-05
20.5,8.329999999999999e-05
20.5,8.36e-05
20.6,8.379999999999999e-05
20.6,8.420000000000001e-05
20.6,8.43e-05
20.7,8.46e-05
20.7,8.48e-05
20.8,8.49e-05
20.8,8.540000000000003e-05
20.8,8.540000000000003e-05
20.9,8.57e-05
20.9,8.6e-05
21.0,8.62e-05
21.0,8.66e-05
21.0,8.669999999999999e-05
21.1,8.71e-05
21.1,8.73e-05
21.2,8.75e-05
21.2,8.78e-05
21.2,8.79e-05
21.3,8.82e-05
21.3,8.840000000000001e-05
21.4,8.85e-05
21.4,8.89e-05
21.4,8.9e-05
21.5,8.94e-05
21.5,8.97e-05
21.6,8.98e-05
21.6,9.01e-05
21.6,9.02e-05
21.7,9.04e-05
21.7,9.07e-05
21.8,9.09e-05
21.8,9.12e-05
21.8,9.12e-05
21.9,9.16e-05
21.9,9.19e-05
22.0,9.2e-05
22.0,9.23e-05
22.0,9.24e-05
22.1,9.26e-05
22.1,9.28e-05
22.2,9.3e-05
22.2,9.34e-05
22.2,9.34e-05
22.3,9.37e-05
22.3,9.4e-05
22.4,9.41e-05
22.4,9.44e-05
