V(V),I(A)
63.6,1.22e-06
63.8,1.26e-06
64.0,1.28e-06
64.2,1.31e-06
64.4,1.34e-06
64.6,1.38e-06
64.8,1.42e-06
65.0,1.47e-06
65.2,1.53e-06
65.4,1.59e-06
65.6,1.69e-06
65.8,1.78e-06
66.0,1.87e-06
66.2,2.06e-06
66.4,2.21e-06
66.6,2.34e-06
66.8,2.54e-06
67.0,2.78e-06
67.2,2.96e-06
67.4,3.23e-06
67.6,3.48e-06
67.8,3.78e-06
68.0,4.14e-06
68.2,4.49e-06
68.4,4.89e-06
68.6,5.36e-06
68.8,5.92e-06
69.0,6.3e-06
69.2,6.85e-06
69.4,7.67e-06
69.6,8.61e-06
69.8,9.43e-06
70.0,1.061e-05
70.2,1.173e-05
70.4,1.252e-05
70.6,1.354e-05
70.8,1.448e-05
71.0,1.545e-05
71.2,1.632e-05
71.4,1.716e-05
71.6,1.807e-05
71.8,1.919e-05
73.2,0.000239
73.4,0.000245
73.6,0.000253
73.8,0.000259
74.0,0.000265
74.2,0.00027
74.4,0.000277
74.6,0.000284
74.8,0.00029
75.0,0.000296
75.2,0.000302
75.4,0.000308
75.6,0.000314
75.8,0.000319
76.0,0.000324
76.2,0.000328
76.4,0.000334
76.6,0.00034
76.8,0.000346
77.0,0.000351
77.2,0.000356
77.4,0.000361
77.6,0.000366
77.8,0.000371
78.0,0.000377
78.2,0.000382
78.4,0.000387
78.6,0.000392
78.8,0.000397
79.0,0.000402
79.2,0.000407
79.4,0.000412
79.6,0.000418
79.8,0.000422
80.0,0.000425
